file,patch_number,block,patch_length,patch_position,n_trials,beta_power_avg,frontal_asymmetry,aperiodic_exponent_avg,aperiodic_offset_avg,central_freq_avg
48238_processed.fif,7,pre-stress,7,early,3,4.64124650690291e-14,-0.3322766382264734,1.8074739919120446,-11.674986662082452,15.65223266373439
48238_processed.fif,7,pre-stress,7,mid,2,5.267877544072916e-14,-0.29174245468820637,2.465175526514091,-10.703501019533233,23.545783654154075
48238_processed.fif,7,pre-stress,7,late,2,4.9439848539687454e-14,-0.16888455127277346,2.3607984097319257,-10.845941370003079,21.084791643980033
48238_processed.fif,7,pre-stress,7,leave,1,4.9854697573286485e-14,-0.10504471110333213,1.4440626720317973,-12.170592126801674,18.726874679131353
48238_processed.fif,8,pre-stress,1,early,1,4.027188566007036e-14,-0.2270592260431883,1.5794982915182463,-11.964456496703269,13.981177777852238
48238_processed.fif,8,pre-stress,1,leave,1,5.054193048217683e-14,-0.0494808602684671,1.326626926420463,-12.263851087130316,13.6516203814517
48238_processed.fif,9,post-stress,5,early,2,3.8654639438819235e-14,-0.2638973614252542,1.7568787154146528,-11.714965324635605,21.184203152055844
48238_processed.fif,9,post-stress,5,mid,2,4.26567566421567e-14,-0.10465618515638653,2.0707919895546847,-11.240888943369317,26.758440918667446
48238_processed.fif,9,post-stress,5,late,1,4.7394393051941674e-14,-0.23878500089760024,1.161426480218011,-12.49455732048095,11.480743123359602
48238_processed.fif,9,post-stress,5,leave,1,3.541629729933158e-14,-0.17090905513282095,1.5054514140328892,-12.100675598702999,16.95403374118531
48238_processed.fif,10,post-stress,10,early,4,3.913637062628059e-14,-0.31376348820326516,1.7869924796787404,-11.683868946833135,16.527774132191883
48238_processed.fif,10,post-stress,10,mid,3,4.1759730683739656e-14,-0.36474429529408187,1.7131523572997593,-11.754487623626746,15.697387484397247
48238_processed.fif,10,post-stress,10,late,3,3.545944820271026e-14,-0.10466136877712273,1.6097697675023694,-11.989525453854325,15.581314149872503
48238_processed.fif,10,post-stress,10,leave,1,3.156695771581492e-14,-0.23762685900959823,2.0592801038785375,-11.349249468339265,16.222860372164153
48238_processed.fif,11,post-stress,8,early,3,4.0157471756169535e-14,-0.18195307865137286,2.223991368986132,-11.117920453969449,15.969003821832679
48238_processed.fif,11,post-stress,8,mid,3,4.5015120035711375e-14,-0.3129527923606557,2.0997538464816397,-11.253931145164747,17.335099917875194
48238_processed.fif,11,post-stress,8,late,2,3.3832831440382504e-14,-0.08326024194025905,1.620804898871302,-12.021054310560405,11.361832452685196
48238_processed.fif,11,post-stress,8,leave,1,4.920712749502464e-14,-0.08752843840312607,1.7584603847655504,-11.771230969376141,13.837822274089161
48238_processed.fif,12,post-stress,15,early,5,3.810237993568113e-14,-0.02705448771571284,1.9156373947326215,-11.494862563644606,17.816367582433813
48238_processed.fif,12,post-stress,15,mid,5,3.7300945422019906e-14,-0.11544750893720135,1.4636196534532442,-12.16769473097704,16.363262358490143
48238_processed.fif,12,post-stress,15,late,5,3.639682585005551e-14,-0.2530176157298364,1.5962196752624305,-12.028895634910688,12.731984854205194
48238_processed.fif,12,post-stress,15,leave,1,2.7400161645979362e-14,0.10001008687548918,1.8545741207978232,-11.776731219400425,13.174993373152093
48238_processed.fif,13,post-stress,3,early,1,4.5706387936593836e-14,0.06982817105966532,2.4981416636116247,-10.64471049155515,22.317640995587375
48238_processed.fif,13,post-stress,3,mid,1,4.934520783414933e-14,-0.5742999278681893,2.343357585947405,-10.92716849395125,21.126655904968878
48238_processed.fif,13,post-stress,3,late,1,6.321429978058977e-14,0.09512624571882711,1.0961096754856297,-12.291474212578777,17.49761543058192
48238_processed.fif,13,post-stress,3,leave,1,3.3635355174076124e-14,-0.2669372935447818,1.595240685962343,-12.00410669215099,15.45258923847405
48238_processed.fif,14,post-stress,2,early,1,4.6827683608284865e-14,-0.033599025649103,1.5819416781941862,-11.899403086194644,14.57039921426836
48238_processed.fif,14,post-stress,2,mid,1,4.1743210232527805e-14,-0.03062530115708384,1.9827394809890568,-11.406067396362385,13.4323169211289
48238_processed.fif,14,post-stress,2,leave,1,4.140532195458269e-14,0.10559828527570758,1.7020979857833212,-11.80041549688085,21.00769439712488
48238_processed.fif,15,post-stress,6,early,2,4.3648354598006493e-14,-0.0458635839035928,1.5211075380478176,-12.079408380040466,14.67711886320471
48238_processed.fif,15,post-stress,6,mid,2,3.542836258572359e-14,-0.062476892680431106,1.568450416830364,-12.069561430552339,13.630486191718248
48238_processed.fif,15,post-stress,6,late,2,4.7897306175504476e-14,-0.15719655957336975,2.057481207802561,-11.295300002523001,15.06664724228738
48238_processed.fif,15,post-stress,6,leave,1,4.233625755970901e-14,-0.0709016854548743,1.430266241855227,-12.180536320091585,18.32882155602468
48238_processed.fif,16,post-stress,6,early,2,4.2654860909175644e-14,-0.1161815976562881,1.9772323681668926,-11.415764693989564,19.16820432986073
48238_processed.fif,16,post-stress,6,mid,2,4.332016526117722e-14,0.24744310837600203,1.4586648200912529,-12.128023811543954,12.204073904437319
48238_processed.fif,16,post-stress,6,late,2,4.2549827472492586e-14,-0.3231308081767654,1.3169794074600962,-12.286850660806287,12.027231822950665
48238_processed.fif,16,post-stress,6,leave,1,3.842567868051033e-14,0.13719840759289426,1.6171250361859963,-11.928036057201776,14.269667152338465
48238_processed.fif,17,post-stress,14,early,5,4.56679252579723e-14,-0.35086409938169255,1.9152030157525786,-11.514959518526704,13.246015823958341
48238_processed.fif,17,post-stress,14,mid,5,5.053291379815094e-14,-0.2706256654383729,1.976215167302043,-11.420093479872367,17.005029423500833
48238_processed.fif,17,post-stress,14,late,4,5.13165692866453e-14,-0.47148191851478494,2.085618145537023,-11.294673078834707,16.699945279679675
48238_processed.fif,17,post-stress,14,leave,1,3.342418738415219e-14,-0.36178615713868467,2.298487689176536,-11.081243667714812,19.106086698660558
48238_processed.fif,18,post-stress,5,early,2,3.268774158322092e-14,-0.3281768613257299,1.7909155518452584,-11.813636468370015,12.775746496932282
48238_processed.fif,18,post-stress,5,mid,2,3.082834973984849e-14,-0.24462223723145193,1.573668756791045,-12.168497268780872,12.264932420431013
48238_processed.fif,18,post-stress,5,late,2,3.658923334286575e-14,-0.34532897437092913,1.4102021832541407,-12.334232344675499,14.404787465697034
